store_id,name,displayName,postalCode,address,city,state,country,streetAddress,relevance,x,y
2652,Walmart Supercenter,Supercenter,87020,1000 Robert Rd,Grants,NM,US,1000 Robert Rd,1,-107.84512,35.13534
2653,Walmart Supercenter,Supercenter,88130,1604 E Spruce St,Portales,NM,US,1604 E Spruce St,1,-103.319152,34.198507
2654,Walmart Supercenter,Supercenter,42167,1650 Edmonton Rd,Tompkinsville,KY,US,1650 Edmonton Rd,1,-85.685814,36.723642
2656,Walmart Supercenter,Supercenter,87532,1610 No. Riverside Drive,Espanola,NM,US,1610 No. Riverside Drive,0.994286,-106.067471,36.015385
2658,Walmart Supercenter,Supercenter,53095,1515 W Paradise Dr,West Bend,WI,US,1515 W Paradise Dr,1,-88.197135,43.395579
2659,Walmart,Store,04105,206 Us Rt 1,Falmouth,ME,US,206 Us Rt 1,1,-70.234491,43.720976
2660,Walmart,Store,01864,72 Main St,North Reading,MA,US,72 Main St,1,-71.11304,42.570522
2662,Walmart Supercenter,Supercenter,24426,313 Thacker Ave,Covington,VA,US,313 Thacker Ave,1,-79.991081,37.767561
2663,Walmart Supercenter,Supercenter,15931,300 Walmart Dr,Ebensburg,PA,US,300 Walmart Dr,1,-78.749976,40.474899
2664,Walmart Supercenter,Supercenter,15767,21920 Route #119,Punxsutawney,PA,US,21920 Route #119,1,-78.98221,40.928343
2665,Walmart Supercenter,Supercenter,70460,167 Northshore Blvd,Slidell,LA,US,167 Northshore Blvd,1,-89.82588,30.30565
2666,Walmart,Store,43207,3579 S High St,Columbus,OH,US,3579 S High St,1,-83.000652,39.889543
2667,Walmart Supercenter,Supercenter,75228,7401 Samuell Blvd,Dallas,TX,US,7401 Samuell Blvd,1,-96.689323,32.794171
2668,Walmart Supercenter,Supercenter,53177,3049 S Oakes Rd,Sturtevant,WI,US,3049 S Oakes Rd,1,-87.92251,42.72089
2670,Clinic Pharmacy,Pharmacy,77386,608 Spring Hill Dr # 3 Suite # 300,Spring,TX,US,608 Spring Hill Dr # 3 Suite # 300,1,-95.43786,30.12175
2671,Walmart Supercenter,Supercenter,85286,1175 S Arizona Ave,Chandler,AZ,US,1175 S Arizona Ave,1,-111.838688,33.28921
2672,Walmart Supercenter,Supercenter,81052,1432 E Olive St,Lamar,CO,US,1432 E Olive St,1,-102.60327,38.088353
2674,Walmart Supercenter,Supercenter,16125,45 Williamson Rd,Greenville,PA,US,45 Williamson Rd,1,-80.359107,41.415478
2678,Walmart Supercenter,Supercenter,46545,316 Indian Ridge Blvd,Mishawaka,IN,US,316 Indian Ridge Blvd,1,-86.180653,41.714697
2679,Walmart Supercenter,Supercenter,46514,175 Country Road #6 West,Elkhart,IN,US,175 Country Road #6 West,0.994239,-85.978767,41.722432
2680,Walmart Supercenter,Supercenter,46628,3701 Portage Rd,South Bend,IN,US,3701 Portage Rd,1,-86.291961,41.727725
2681,Walmart,Store,03561,615 Meadow St,Littleton,NH,US,615 Meadow St,1,-71.79979,44.304683
2682,Walmart Supercenter,Supercenter,05602,282 Berlin Mall Rd,Berlin,VT,US,282 Berlin Mall Rd,1,-72.565024,44.216939000000004
2683,Walmart,Store,01035,337 Russell St,Hadley,MA,US,337 Russell St,1,-72.554262,42.353227
2684,Walmart Supercenter,Supercenter,26155,1142 S Bridge St,New Martinsville,WV,US,1142 S Bridge St,1,-80.859573,39.656638
2685,Neighborhood Market,Neighborhood Market,72712,3701 Se Dodson Rd,Bentonville,AR,US,3701 Se Dodson Rd,0.754286,-94.196936,36.334031
2686,Neighborhood Market,Neighborhood Market,72712,1703 E. Central Ave,Bentonville,AR,US,1703 E. Central Ave,1,-94.189035,36.37224
2687,Walmart Supercenter,Supercenter,29651,14055 E Wade Hampton Blvd,Greer,SC,US,14055 E Wade Hampton Blvd,1,-82.206148,34.944167
2688,Walmart Supercenter,Supercenter,75703,6801 S Broadway Ave,Tyler,TX,US,6801 S Broadway Ave,1,-95.31008,32.27513
2689,Neighborhood Market,Neighborhood Market,93703,3131 N Cedar Ave,Fresno,CA,US,3131 N Cedar Ave,1,-119.755966,36.778373
2690,Walmart Supercenter,Supercenter,35758,8650 Madison Blvd,Madison,AL,US,8650 Madison Blvd,1,-86.741052,34.683789
2691,Walmart Supercenter,Supercenter,47150,2910 Grant Line Rd,New Albany,IN,US,2910 Grant Line Rd,1,-85.818811,38.319032
2692,Walmart Supercenter,Supercenter,48051,45400 Marketplace Blvd,Chesterfield,MI,US,45400 Marketplace Blvd,1,-82.85003,42.64197
2693,Walmart Supercenter,Supercenter,48430,3700 Owen Rd,Fenton,MI,US,3700 Owen Rd,1,-83.744586,42.791839
2694,Walmart Supercenter,Supercenter,63122,1202 S Kirkwood Rd,Kirkwood,MO,US,1202 S Kirkwood Rd,1,-90.403032,38.56298
2695,Walmart Supercenter,Supercenter,34711,1450 Johns Lake Rd,Clermont,FL,US,1450 Johns Lake Rd,1,-81.731535,28.531405
2696,Walmart Supercenter,Supercenter,26836,11 Harness Rd,Moorefield,WV,US,11 Harness Rd,1,-78.98767,39.10756
2697,Walmart Supercenter,Supercenter,94531,4893 Lone Tree Way,Antioch,CA,US,4893 Lone Tree Way,1,-121.76201,37.963448
2699,Neighborhood Market,Neighborhood Market,30501,1435 Thompson Bridge Rd,Gainesville,GA,US,1435 Thompson Bridge Rd,1,-83.834245,34.321523
2700,Walmart Supercenter,Supercenter,48386,9190 Highland Rd,White Lake,MI,US,9190 Highland Rd,1,-83.467722,42.660371
2702,Walmart Supercenter,Supercenter,65714,1102 N Massey Blvd,Nixa,MO,US,1102 N Massey Blvd,1,-93.298362,37.060732
2703,Walmart Supercenter,Supercenter,29505,2014 S Irby St,Florence,SC,US,2014 S Irby St,1,-79.764602,34.155491
2704,Walmart Supercenter,Supercenter,27317,1021 High Point St,Randleman,NC,US,1021 High Point St,1,-79.823172,35.819751
2705,Walmart Supercenter,Supercenter,23851,1500 Armory Dr,Franklin,VA,US,1500 Armory Dr,1,-76.953685,36.668131
2706,Walmart Supercenter,Supercenter,70058,1501 Manhattan Blvd,Harvey,LA,US,1501 Manhattan Blvd,1,-90.057375,29.895332
2708,Walmart Supercenter,Supercenter,92592,32225 Temecula Pkwy,Temecula,CA,US,32225 Temecula Pkwy,1,-117.094504,33.480174
2710,Walmart,Store,99901,4230 Don King Rd,Ketchikan,AK,US,4230 Don King Rd,1,-131.720549,55.375933
2711,Walmart,Store,99615,2911 Mill Bay Rd,Kodiak,AK,US,2911 Mill Bay Rd,1,-152.364841,57.811761
2712,Walmart Supercenter,Supercenter,29577,541 Seaboard St,Myrtle Beach,SC,US,541 Seaboard St,1,-78.911818,33.703178
2713,Walmart Supercenter,Supercenter,35235,5919 Trussville Crossings Pkwy,Trussville,AL,US,5919 Trussville Crossings Pkwy,0.877143,-86.628981,33.639461
2714,Walmart Supercenter,Supercenter,51301,500 11th St Sw,Spencer,IA,US,500 11th St Sw,1,-95.154141,43.126768
2715,Walmart Supercenter,Supercenter,39540,3615 Sangani Blvd,Diberville,MS,US,3615 Sangani Blvd,1,-88.895039,30.456838
2716,Walmart Supercenter,Supercenter,52404,3601 29th Ave Sw,Cedar Rapids,IA,US,3601 29th Ave Sw,1,-91.718553,41.946779
2717,Walmart Supercenter,Supercenter,39402,5901 U S Highway 49,Hattiesburg,MS,US,5901 U S Highway 49,1,-89.33985,31.35121
2718,Walmart,Store,77096,9555 S Post Oak Rd,Houston,TX,US,9555 S Post Oak Rd,1,-95.457568,29.676895
2719,Walmart,Store,06010,1400 Farmington Ave,Bristol,CT,US,1400 Farmington Ave,1,-72.896905,41.697411
2720,Walmart Supercenter,Supercenter,39110,127 Grandview Blvd,Madison,MS,US,127 Grandview Blvd,1,-90.1886,32.53211
2721,Walmart Supercenter,Supercenter,00736,Plaza Cayey 102 8000 Ave. Jesus T. Piñero,Cayey,PR,PR,Plaza Cayey 102 8000 Ave. Jesus T. Piñero,0.583636,-66.16,18.12
2722,Walmart Supercenter,Supercenter,99701,537 Johansen Expy,Fairbanks,AK,US,537 Johansen Expy,1,-147.689498,64.856459
2723,Walmart Supercenter,Supercenter,35148,690 Highway 78,Sumiton,AL,US,690 Highway 78,1,-87.03883,33.74375
2724,Walmart Supercenter,Supercenter,77506,1107 Shaver St,Pasadena,TX,US,1107 Shaver St,1,-95.210408,29.693424
2725,Walmart Supercenter,Supercenter,43035,8659 Columbus Pike,Lewis Center,OH,US,8659 Columbus Pike,1,-83.015851,40.165137
2726,Walmart Supercenter,Supercenter,43068,2793 Taylor Road Ext,Reynoldsburg,OH,US,2793 Taylor Road Ext,1,-82.78533,39.938482
2727,Walmart Supercenter,Supercenter,33034,33501 S Dixie Hwy,Florida City,FL,US,33501 S Dixie Hwy,1,-80.473011,25.457727
2728,Walmart Supercenter,Supercenter,62521,4625 E Maryland St,Decatur,IL,US,4625 E Maryland St,1,-88.882686,39.818481
2729,Walmart Supercenter,Supercenter,80524,1250 E Magnolia St,Fort Collins,CO,US,1250 E Magnolia St,1,-105.054943,40.585988
2730,Walmart Supercenter,Supercenter,27886,110 River Oaks Dr,Tarboro,NC,US,110 River Oaks Dr,1,-77.545658,35.883332
2731,Neighborhood Market,Neighborhood Market,30504,2892 Browns Bridge Rd,Gainesville,GA,US,2892 Browns Bridge Rd,1,-83.875334,34.280141
2732,Walmart Supercenter,Supercenter,30180,600 Carrollton Villa Rica Hwy,Villa Rica,GA,US,600 Carrollton Villa Rica Hwy,1,-84.95345,33.70646
2733,Walmart Supercenter,Supercenter,31069,1009 Saint Patricks Dr,Perry,GA,US,1009 Saint Patricks Dr,1,-83.739799,32.471853
2734,Walmart Supercenter,Supercenter,73071,601 12th Ave Ne,Norman,OK,US,601 12th Ave Ne,1,-97.421077,35.226849
2735,Walmart Supercenter,Supercenter,95823,6051 Florin Rd,Sacramento,CA,US,6051 Florin Rd,1,-121.433725,38.498872
2739,Walmart Supercenter,Supercenter,36507,701 Mcmeans Ave,Bay Minette,AL,US,701 Mcmeans Ave,1,-87.789892,30.88563
2740,Walmart Supercenter,Supercenter,33647,19910 Bruce B Downs Blvd,Tampa,FL,US,19910 Bruce B Downs Blvd,1,-82.356574,28.154698
2741,Neighborhood Market,Neighborhood Market,72712,3510 Se 14th St,Bentonville,AR,US,3510 Se 14th St,1,-94.171039,36.354253
2742,Neighborhood Market,Neighborhood Market,72762,1375 Market Square Dr,Springdale,AR,US,1375 Market Square Dr,1,-94.162546,36.173387
2743,Neighborhood Market,Neighborhood Market,72120,8801 Highway 107,Sherwood,AR,US,8801 Highway 107,1,-92.233128,34.835271
2744,Neighborhood Market,Neighborhood Market,72903,4900 Rogers Ave Ste 101j,Fort Smith,AR,US,4900 Rogers Ave Ste 101j,1,-94.379024,35.363444
2745,Neighborhood Market,Neighborhood Market,72703,2690 E Citizens Dr,Fayetteville,AR,US,2690 E Citizens Dr,1,-94.122992,36.089555
2747,Walmart,Store,02886,650 Bald Hill Rd,Warwick,RI,US,650 Bald Hill Rd,1,-71.484029,41.719229
2748,Walmart Supercenter,Supercenter,36542,170 E Fort Morgan Rd,Gulf Shores,AL,US,170 E Fort Morgan Rd,1,-87.686221,30.266809
2749,Walmart Supercenter,Supercenter,28777,2514 Halltown Rd,Spruce Pine,NC,US,2514 Halltown Rd,1,-82.044367,35.870745
2751,Walmart Supercenter,Supercenter,80110,601 Englewood Pkwy,Englewood,CO,US,601 Englewood Pkwy,1,-104.995827,39.655025
2752,Walmart Supercenter,Supercenter,80022,5990 Dahlia St,Commerce City,CO,US,5990 Dahlia St,1,-104.928007,39.804511
2753,Walmart Supercenter,Supercenter,30525,1455 Highway 441 S,Clayton,GA,US,1455 Highway 441 S,1,-83.40463,34.85947
2754,Walmart Supercenter,Supercenter,30830,1500 N Liberty St,Waynesboro,GA,US,1500 N Liberty St,1,-82.024642,33.107466
2755,Walmart Supercenter,Supercenter,39232,5341 Highway 25,Flowood,MS,US,5341 Highway 25,1,-90.023925,32.351174
2756,Walmart Supercenter,Supercenter,21701,2421 Monocacy Blvd,Frederick,MD,US,2421 Monocacy Blvd,1,-77.389421,39.449028
2757,Walmart Supercenter,Supercenter,37129,2012 Memorial Blvd,Murfreesboro,TN,US,2012 Memorial Blvd,0.876667,-86.382924,35.878044
2758,Walmart Supercenter,Supercenter,03264,683 Tenney Mountain Hwy,Plymouth,NH,US,683 Tenney Mountain Hwy,1,-71.74139,43.769628
2760,Walmart Supercenter,Supercenter,36545,4206 N College Ave,Jackson,AL,US,4206 N College Ave,1,-87.88273,31.55343
2761,Walmart Supercenter,Supercenter,24637,13320 G.c. Peery Hwy,Pounding Mill,VA,US,13320 G.c. Peery Hwy,0.5,-81.65,37.1
2762,Walmart Supercenter,Supercenter,24141,7373 Peppers Ferry Blvd,Radford,VA,US,7373 Peppers Ferry Blvd,1,-80.584919,37.152297
2763,Walmart Supercenter,Supercenter,78537,900 N. Salinas Boulevard,Donna,TX,US,900 N. Salinas Boulevard,1,-98.03677,26.18325
2764,Walmart Supercenter,Supercenter,50009,3501 8th St Sw,Altoona,IA,US,3501 8th St Sw,1,-93.504922,41.646847
2765,Walmart Supercenter,Supercenter,78566,1004 W. Ocean Boulevard,Los Fresnos,TX,US,1004 W. Ocean Boulevard,1,-97.490764,26.074715
2766,Walmart Supercenter,Supercenter,85260,15355 N Northsight Blvd,Scottsdale,AZ,US,15355 N Northsight Blvd,1,-111.893788,33.623383
2767,Walmart Supercenter,Supercenter,85215,4505 E Mckellips Rd,Mesa,AZ,US,4505 E Mckellips Rd,1,-111.733628,33.449574
2768,Walmart Supercenter,Supercenter,85204,1955 S Stapley Dr,Mesa,AZ,US,1955 S Stapley Dr,1,-111.803478,33.38049
2769,Walmart Supercenter,Supercenter,78218,5626 Walzem Road,San Antonio,TX,US,5626 Walzem Road,1,-98.374674,29.509168
2771,Walmart Supercenter,Supercenter,47960,1088 W Broadway St,Monticello,IN,US,1088 W Broadway St,1,-86.781561,40.747781
2772,Walmart Supercenter,Supercenter,28461,1675 N Howe St,Southport,NC,US,1675 N Howe St,1,-78.032318,33.942958
2773,Neighborhood Market,Neighborhood Market,30241,955 Lafayette Parkway,Lagrange,GA,US,955 Lafayette Parkway,1,-85.012049,33.040449
2774,Walmart Supercenter,Supercenter,43016,7730 Sawmill Road,Dublin,OH,US,7730 Sawmill Road,1,-83.087357,40.123433
2777,Walmart Supercenter,Supercenter,85374,13770 W Bell Rd,Surprise,AZ,US,13770 W Bell Rd,1,-112.35771,33.642583
2778,Walmart Supercenter,Supercenter,85128,1695 N Arizona Blvd,Coolidge,AZ,US,1695 N Arizona Blvd,1,-111.521527,33.00006
2780,Walmart Supercenter,Supercenter,83607,5108 Cleveland Blvd,Caldwell,ID,US,5108 Cleveland Blvd,1,-116.64101,43.631
2781,Walmart Supercenter,Supercenter,83686,2100 12th Ave Rd,Nampa,ID,US,2100 12th Ave Rd,1,-116.570565,43.549109
2782,Walmart Supercenter,Supercenter,83647,2745 American Legion Blvd,Mountain Home,ID,US,2745 American Legion Blvd,1,-115.66813,43.136201
2783,Walmart Supercenter,Supercenter,40511,500 W New Circle Rd,Lexington,KY,US,500 W New Circle Rd,1,-84.480475,38.070394
2784,Walmart Supercenter,Supercenter,68310,3620 N 6th St,Beatrice,NE,US,3620 N 6th St,1,-96.74676,40.30283
2785,Walmart Supercenter,Supercenter,14564,441 Commerce Dr,Victor,NY,US,441 Commerce Dr,1,-77.436918,43.01799
2786,Walmart Supercenter,Supercenter,46123,9500 E Us Highway 36,Avon,IN,US,9500 E Us Highway 36,1,-86.354849,39.765935
2787,Walmart Supercenter,Supercenter,46240,7325 N Keystone Ave,Indianapolis,IN,US,7325 N Keystone Ave,1,-86.118975,39.887621
2788,Walmart Supercenter,Supercenter,46112,400 W Northfield Dr,Brownsburg,IN,US,400 W Northfield Dr,1,-86.396188,39.859258
2789,Walmart Supercenter,Supercenter,33436,3200 Old Boynton Rd,Boynton Beach,FL,US,3200 Old Boynton Rd,1,-80.095706,26.529094
2790,Walmart Supercenter,Supercenter,21740,10420 Walmart Drive,Hagerstown,MD,US,10420 Walmart Drive,1,-77.73284,39.59836
2791,Walmart Supercenter,Supercenter,19947,4 College Park Ln,Georgetown,DE,US,4 College Park Ln,1,-75.404383,38.70263
2792,Walmart Supercenter,Supercenter,25570,100 Mcginnis Dr,Wayne,WV,US,100 Mcginnis Dr,1,-82.429924,38.256814
2793,Walmart Supercenter,Supercenter,27284,1130 S Main St,Kernersville,NC,US,1130 S Main St,1,-80.102374,36.109651
2794,Walmart Supercenter,Supercenter,84627,777 N Main St,Ephraim,UT,US,777 N Main St,1,-111.589833,39.373828
2795,Walmart Supercenter,Supercenter,23005,145 Hill Carter Pkwy,Ashland,VA,US,145 Hill Carter Pkwy,1,-77.459656,37.755324
2796,Walmart Supercenter,Supercenter,34677,3801 Tampa Rd,Oldsmar,FL,US,3801 Tampa Rd,1,-82.673997,28.0439
2797,Walmart,Store,01566,100 Charlton Rd,Sturbridge,MA,US,100 Charlton Rd,1,-72.06005,42.128146
2799,Walmart,Store,20735,8745 Branch Ave,Clinton,MD,US,8745 Branch Ave,1,-76.889525,38.772337
2801,Neighborhood Market,Neighborhood Market,31707,108 S Westover Blvd,Albany,GA,US,108 S Westover Blvd,1,-84.218278,31.584026
2803,Walmart Supercenter,Supercenter,73003,2200 W Danforth Rd,Edmond,OK,US,2200 W Danforth Rd,1,-97.51343,35.66809
2804,Walmart Supercenter,Supercenter,73118,1801 Belle Isle Blvd,Oklahoma City,OK,US,1801 Belle Isle Blvd,1,-97.539586,35.52606
2805,Walmart Supercenter,Supercenter,23847,303 Market Dr,Emporia,VA,US,303 Market Dr,1,-77.545045,36.707072
2806,Walmart Supercenter,Supercenter,29316,4000 Hwy #9,Boiling Springs,SC,US,4000 Hwy #9,1,-81.985808,35.052027
2807,Walmart Supercenter,Supercenter,22801,2160 John Wayland Hwy,Harrisonburg,VA,US,2160 John Wayland Hwy,1,-78.910362,38.432938
2808,Walmart Supercenter,Supercenter,23112,12200 Chattanooga Plz,Midlothian,VA,US,12200 Chattanooga Plz,1,-77.621401,37.431605
2809,Walmart Supercenter,Supercenter,26201,100 Buckhannon Crossroads,Buckhannon,WV,US,100 Buckhannon Crossroads,1,-80.23573,38.998342
2810,Walmart Supercenter,Supercenter,25276,97 Williams Dr,Spencer,WV,US,97 Williams Dr,1,-81.35211,38.79946
2811,Walmart Supercenter,Supercenter,30605,4375 Lexington Rd,Athens,GA,US,4375 Lexington Rd,1,-83.31068,33.932632
2812,Walmart Supercenter,Supercenter,55904,25 25th St Se,Rochester,MN,US,25 25th St Se,1,-92.460174,43.986623
2813,Walmart Supercenter,Supercenter,54449,2001 N Central Ave,Marshfield,WI,US,2001 N Central Ave,1,-90.154727,44.686595
2814,Walmart Supercenter,Supercenter,33016,9300 Nw 77th Ave,Hialeah,FL,US,9300 Nw 77th Ave,1,-80.325442,25.858591
2815,Walmart,Store,60008,1460 Golf Rd,Rolling Meadows,IL,US,1460 Golf Rd,1,-88.000195,42.053697
2816,Walmart,Store,60714,5630 W Touhy Ave,Niles,IL,US,5630 W Touhy Ave,1,-87.768767,42.014969
2817,Walmart Supercenter,Supercenter,60438,17625 Torrence Ave,Lansing,IL,US,17625 Torrence Ave,1,-87.555414,41.574266
2818,Walmart Supercenter,Supercenter,46324,7850 Cabela Dr,Hammond,IN,US,7850 Cabela Dr,1,-87.482366,41.570188
2819,Walmart Supercenter,Supercenter,46714,2100 N Main St,Bluffton,IN,US,2100 N Main St,1,-85.167575,40.772812
2820,Walmart Supercenter,Supercenter,56187,1055 Ryans Rd,Worthington,MN,US,1055 Ryans Rd,1,-95.601836,43.636405
2821,Walmart Supercenter,Supercenter,23225,2410 Sheila Ln,Richmond,VA,US,2410 Sheila Ln,1,-77.533036,37.533896
2822,Walmart Supercenter,Supercenter,70785,28270 Walker Rd S,Walker,LA,US,28270 Walker Rd S,1,-90.860555,30.476301
2823,Walmart Supercenter,Supercenter,26101,2900 Pike St,Parkersburg,WV,US,2900 Pike St,1,-81.548779,39.215797
2825,Walmart,Store,08857,1126 Us Highway 9,Old Bridge,NJ,US,1126 Us Highway 9,1,-74.29719,40.45391
2826,Neighborhood Market,Neighborhood Market,92236,83053 Avenue 48,Coachella,CA,US,83053 Avenue 48,1,-116.215131,33.698833
2827,Walmart Supercenter,Supercenter,52241,2801 Commerce Dr,Coralville,IA,US,2801 Commerce Dr,1,-91.612498,41.697104
2828,Walmart Supercenter,Supercenter,53215,3355 S 27th St,Milwaukee,WI,US,3355 S 27th St,1,-87.950468,42.9837
2830,Walmart,Store,19022,1570 Chester Pike,Eddystone,PA,US,1570 Chester Pike,1,-75.341352,39.864098
2831,Walmart Supercenter,Supercenter,83338,2680 S Lincoln Ave,Jerome,ID,US,2680 S Lincoln Ave,1,-114.517934,42.694706
2832,Walmart Supercenter,Supercenter,29927,4400 Highway 278,Hardeeville,SC,US,4400 Highway 278,0.74,-81.1,32.26
2833,Walmart Supercenter,Supercenter,26354,#1 Wal-mart Lane,Grafton,WV,US,#1 Wal-mart Lane,1,-79.9794,39.38777
2834,Walmart Supercenter,Supercenter,76244,5336 Golden Triangle Boulevard,Fort Worth,TX,US,5336 Golden Triangle Boulevard,1,-97.25982,32.93482
2835,Neighborhood Market,Neighborhood Market,78250,9006 Guilbeau Road,San Antonio,TX,US,9006 Guilbeau Road,1,-98.660976,29.518085
2836,Walmart Supercenter,Supercenter,27526,1051 E Broad St,Fuquay Varina,NC,US,1051 E Broad St,1,-78.780891,35.594129
2838,Walmart Supercenter,Supercenter,89014,540 Marks St,Henderson,NV,US,540 Marks St,1,-115.033506,36.06112
2839,Neighborhood Market,Neighborhood Market,65807,444 W Grand Street,Springfield,MO,US,444 W Grand Street,1,-93.29617,37.196583
2840,Neighborhood Market,Neighborhood Market,31520,11 Glynn Plaza,Brunswick,GA,US,11 Glynn Plaza,1,-81.48752,31.1944
2841,Walmart,Store,08048,1740 Route 38,Lumberton,NJ,US,1740 Route 38,0.948,-74.767432,39.97896
2842,Walmart Supercenter,Supercenter,92881,1290 E Ontario Ave,Corona,CA,US,1290 E Ontario Ave,1,-117.541257,33.846081
2843,Walmart Supercenter,Supercenter,34491,17961 S Us Highway 441,Summerfield,FL,US,17961 S Us Highway 441,1,-81.96494,28.962021
2844,Walmart Supercenter,Supercenter,12065,1549 Route 9,Clifton Park,NY,US,1549 Route 9,1,-73.747812,42.84688
2845,Walmart Supercenter,Supercenter,27344,14215. U.s. Highway 64 West,Siler City,NC,US,14215. U.s. Highway 64 West,1,-79.33729,35.75196
2846,Walmart Supercenter,Supercenter,38654,7950 Craft Goodman Frontage Rd,Olive Branch,MS,US,7950 Craft Goodman Frontage Rd,1,-89.849729,34.964995
2847,Walmart Supercenter,Supercenter,68123,10504 S 15th St,Bellevue,NE,US,10504 S 15th St,1,-95.936587,41.155561
2849,Walmart Supercenter,Supercenter,25260,320 Mallard Lane,Mason,WV,US,320 Mallard Lane,1,-82.034349,39.010548
2850,Walmart Supercenter,Supercenter,21074,2320 No. Hanover Pike,Hampstead,MD,US,2320 No. Hanover Pike,1,-76.86657,39.63664
2852,Walmart Supercenter,Supercenter,26041,10 Walmart Dr,Moundsville,WV,US,10 Walmart Dr,1,-80.747836,39.926729
2853,Walmart,Store,20646,40 Drury Dr,La Plata,MD,US,40 Drury Dr,1,-76.983492,38.550237
2854,Walmart Supercenter,Supercenter,06351,180 River Rd,Lisbon,CT,US,180 River Rd,1,-71.994996,41.58407
2855,Walmart Supercenter,Supercenter,66217,16100 W 65th St,Shawnee,KS,US,16100 W 65th St,1,-94.772836,39.011972
2856,Walmart Supercenter,Supercenter,64075,201 Se Salem St,Oak Grove,MO,US,201 Se Salem St,1,-94.122686,39.014224
2857,Walmart Supercenter,Supercenter,64154,8551 N Boardwalk Ave,Kansas City,MO,US,8551 N Boardwalk Ave,1,-94.654958,39.250878
2858,Neighborhood Market,Neighborhood Market,30458,349 Brampton Ave,Statesboro,GA,US,349 Brampton Ave,1,-81.769545,32.410765
2859,Walmart Supercenter,Supercenter,14624,2150 Chili Ave,Rochester,NY,US,2150 Chili Ave,1,-77.689729,43.132236
2860,Walmart Supercenter,Supercenter,31322,160 Pooler Pkwy,Pooler,GA,US,160 Pooler Pkwy,0.753333,-81.243739,32.143951
2861,Walmart Supercenter,Supercenter,83714,7319 W State St,Garden City,ID,US,7319 W State St,1,-116.283453,43.669556
